,image,actual,group,spurious,svm_score
5581,188219.jpg,0,0,0,2.2204351
5582,188220.jpg,0,1,1,1.8522166
5583,188221.jpg,0,1,1,1.6609755
5584,188222.jpg,0,0,0,1.0963004
5585,188223.jpg,0,1,1,1.8945949
5586,188224.jpg,0,1,1,2.2412045
5587,188225.jpg,0,1,1,1.0017797
5588,188226.jpg,1,2,0,2.9878094
5589,188227.jpg,0,0,0,1.5587827
5590,188228.jpg,0,1,1,1.8443269
5591,188229.jpg,0,0,0,1.3330408
5592,188230.jpg,1,2,0,0.2028873
5593,188231.jpg,0,0,0,1.680574
5594,188232.jpg,0,1,1,2.7714882
5595,188233.jpg,0,1,1,1.6816877
5596,188234.jpg,0,0,0,1.2564237
5597,188235.jpg,0,0,0,2.383064
5598,188236.jpg,0,0,0,1.3910304
5599,188237.jpg,0,1,1,1.7168396
5600,188238.jpg,0,0,0,1.7766615
5601,188239.jpg,0,0,0,2.2211382
5602,188240.jpg,0,0,0,2.1625133
5603,188241.jpg,1,2,0,0.7545696
5604,188242.jpg,0,0,0,1.2936286
5605,188243.jpg,0,0,0,-0.42079407
5606,188244.jpg,1,2,0,1.5173868
5607,188245.jpg,0,1,1,1.9767895
5608,188246.jpg,0,1,1,2.2853994
5609,188247.jpg,0,0,0,-0.6907
5610,188248.jpg,0,1,1,1.3003665
5611,188249.jpg,0,1,1,1.9332217
5612,188250.jpg,0,1,1,1.7264117
5613,188251.jpg,0,1,1,1.9135959
5614,188252.jpg,0,0,0,0.1307865
5615,188253.jpg,0,1,1,2.4196308
5616,188254.jpg,1,3,1,-2.755717
5617,188255.jpg,1,3,1,-2.0751228
5618,188256.jpg,0,0,0,-0.4589636
5619,188257.jpg,0,0,0,-0.8321038
5620,188258.jpg,0,1,1,1.6129413
5621,188259.jpg,0,1,1,1.9990727
5622,188260.jpg,0,0,0,3.0092793
5623,188261.jpg,1,2,0,4.0532784
5624,188262.jpg,0,0,0,1.5748743
5625,188263.jpg,0,0,0,1.3135242
5626,188264.jpg,0,0,0,1.9782362
5627,188265.jpg,0,0,0,1.6903415
5628,188266.jpg,0,1,1,1.9372697
5629,188267.jpg,0,1,1,1.3723708
5630,188268.jpg,0,0,0,1.1782569
5631,188269.jpg,0,1,1,2.2108967
5632,188270.jpg,0,0,0,2.0151486
5633,188271.jpg,0,0,0,0.95597553
5634,188272.jpg,0,0,0,-1.6098622
5635,188273.jpg,1,2,0,-0.20536585
5636,188274.jpg,0,1,1,2.2444036
5637,188275.jpg,0,0,0,0.61106694
5638,188276.jpg,1,2,0,1.2127081
5639,188277.jpg,0,0,0,1.5156885
5640,188278.jpg,0,0,0,2.0289752
5641,188279.jpg,1,3,1,-1.2588496
5642,188280.jpg,1,2,0,1.5577058
5643,188281.jpg,0,1,1,1.468427
5644,188282.jpg,1,2,0,2.0181704
5645,188283.jpg,0,0,0,1.2474116
5646,188284.jpg,1,2,0,2.995798
5647,188285.jpg,0,1,1,1.252476
5648,188286.jpg,1,2,0,1.1544803
5649,188287.jpg,0,1,1,1.7641374
5650,188288.jpg,0,0,0,2.0587473
5651,188289.jpg,0,0,0,2.1105359
5652,188290.jpg,0,0,0,1.2576712
5653,188291.jpg,0,0,0,2.1403651
5654,188292.jpg,0,0,0,0.4900803
5655,188293.jpg,0,0,0,1.3008943
5656,188294.jpg,1,2,0,2.3870738
5657,188295.jpg,0,1,1,1.9268575
5658,188296.jpg,0,0,0,0.6565661
5659,188297.jpg,0,1,1,2.2493467
5660,188298.jpg,0,1,1,1.536673
5661,188299.jpg,0,1,1,1.5624962
5662,188300.jpg,0,1,1,2.554396
5663,188301.jpg,0,1,1,0.96130854
5664,188302.jpg,0,1,1,1.4627714
5665,188303.jpg,0,1,1,1.7084899
5666,188304.jpg,0,1,1,0.62345576
5667,188305.jpg,0,0,0,1.9682223
5668,188306.jpg,1,2,0,-0.34146246
5669,188307.jpg,0,1,1,2.8292038
5670,188308.jpg,0,0,0,2.1560867
5671,188309.jpg,0,0,0,1.6935449
5672,188310.jpg,0,0,0,2.513355
5673,188311.jpg,0,0,0,1.5369835
5674,188312.jpg,0,0,0,1.827826
5675,188313.jpg,1,2,0,1.7889451
5676,188314.jpg,0,1,1,2.4843028
5677,188315.jpg,0,0,0,1.0081865
5678,188316.jpg,0,0,0,-0.07225008
5679,188317.jpg,0,1,1,0.9052726
5680,188318.jpg,0,0,0,2.1829252
5681,188319.jpg,0,0,0,1.4436
5682,188320.jpg,0,0,0,1.7786494
5683,188321.jpg,0,1,1,1.7500249
5684,188322.jpg,0,1,1,2.145764
5685,188323.jpg,0,0,0,1.6650229
5686,188324.jpg,0,0,0,0.07587465
5687,188325.jpg,0,0,0,1.9664285
5688,188326.jpg,0,0,0,0.7199604
5689,188327.jpg,0,1,1,2.2416294
5690,188328.jpg,0,1,1,1.5844804
5691,188329.jpg,0,1,1,2.039874
5692,188330.jpg,0,1,1,1.6332954
5693,188331.jpg,0,1,1,2.1193624
5694,188332.jpg,0,1,1,1.6481171
5695,188333.jpg,0,0,0,-0.8030568
5696,188334.jpg,0,1,1,2.8695571
5697,188335.jpg,1,2,0,3.0975876
5698,188336.jpg,0,0,0,0.1606707
5699,188337.jpg,0,1,1,1.189877
5700,188338.jpg,0,1,1,1.8777698
5701,188339.jpg,0,0,0,0.5760631
5702,188340.jpg,0,1,1,2.160002
5703,188341.jpg,0,0,0,1.5850406
5704,188342.jpg,0,0,0,3.068491
5705,188343.jpg,0,1,1,0.70669824
5706,188344.jpg,0,0,0,-0.3765748
5707,188345.jpg,0,0,0,0.19473313
5708,188346.jpg,0,1,1,1.3671968
5709,188347.jpg,0,0,0,-1.4157653
5710,188348.jpg,1,2,0,-1.1496739
5711,188349.jpg,1,2,0,0.23632969
5712,188350.jpg,0,1,1,1.9785086
5713,188351.jpg,0,1,1,1.7575114
5714,188352.jpg,0,0,0,0.5684087
5715,188353.jpg,0,0,0,2.1479733
5716,188354.jpg,1,2,0,2.2080922
5717,188355.jpg,0,1,1,2.2043154
5718,188356.jpg,0,0,0,-1.8880097
5719,188357.jpg,0,0,0,1.0490957
5720,188358.jpg,0,0,0,2.1452768
5721,188359.jpg,0,1,1,1.5992134
5722,188360.jpg,0,0,0,1.7793571
5723,188361.jpg,0,0,0,1.7546188
5724,188362.jpg,0,0,0,1.3134055
5725,188363.jpg,0,0,0,0.93873686
5726,188364.jpg,0,1,1,1.5556093
5727,188365.jpg,0,1,1,1.9569342
5728,188366.jpg,0,0,0,-0.82253593
5729,188367.jpg,0,1,1,1.527185
5730,188368.jpg,0,0,0,1.833772
5731,188369.jpg,0,1,1,1.0379114
5732,188370.jpg,0,1,1,1.5297718
5733,188371.jpg,0,0,0,1.189888
5734,188372.jpg,1,2,0,-0.29311395
5735,188373.jpg,1,2,0,-1.0241789
5736,188374.jpg,0,0,0,1.6669368
5737,188375.jpg,0,0,0,-0.78846645
5738,188376.jpg,0,0,0,1.8593462
5739,188377.jpg,0,0,0,1.180867
5740,188378.jpg,1,2,0,1.3710656
5741,188379.jpg,0,1,1,1.582169
5742,188380.jpg,0,1,1,2.4371984
5743,188381.jpg,0,0,0,1.4147784
5744,188382.jpg,0,1,1,1.9054478
5745,188383.jpg,0,1,1,1.7183893
5746,188384.jpg,0,1,1,2.3484986
5747,188385.jpg,0,0,0,1.4700897
5748,188386.jpg,0,1,1,1.9738628
5749,188387.jpg,0,0,0,2.556502
5750,188388.jpg,0,1,1,2.3336172
5751,188389.jpg,0,1,1,1.4116578
5752,188390.jpg,0,1,1,1.9329832
5753,188391.jpg,0,0,0,0.7172329
5754,188392.jpg,0,0,0,-0.11446551
5755,188393.jpg,0,0,0,0.99766093
5756,188394.jpg,0,0,0,2.0460446
5757,188395.jpg,0,0,0,3.1536963
5758,188396.jpg,0,0,0,0.021045964
5759,188397.jpg,0,0,0,1.5885907
5760,188398.jpg,0,0,0,0.07645482
5761,188399.jpg,0,0,0,-0.7346028
5762,188400.jpg,0,1,1,2.102211
5763,188401.jpg,0,1,1,1.2369165
5764,188402.jpg,0,1,1,1.6104792
5765,188403.jpg,0,1,1,1.8574053
5766,188404.jpg,0,1,1,1.5651491
5767,188405.jpg,0,0,0,-0.55173075
5768,188406.jpg,0,0,0,1.4672871
5769,188407.jpg,0,0,0,1.5336419
5770,188408.jpg,0,1,1,2.114007
5771,188409.jpg,0,0,0,-1.303676
5772,188410.jpg,0,0,0,2.2431986
5773,188411.jpg,0,0,0,1.5563095
5774,188412.jpg,0,1,1,1.3813615
5775,188413.jpg,0,0,0,1.574684
5776,188414.jpg,0,1,1,1.2246144
5777,188415.jpg,0,0,0,1.4135617
5778,188416.jpg,0,1,1,1.8743138
5779,188417.jpg,0,1,1,2.6170087
5780,188418.jpg,0,1,1,2.5591483
5781,188419.jpg,0,0,0,1.7634007
5782,188420.jpg,0,0,0,0.73289675
5783,188421.jpg,0,1,1,1.8659482
5784,188422.jpg,0,0,0,0.9372128
5785,188423.jpg,0,0,0,1.5550363
5786,188424.jpg,0,0,0,1.4192526
5787,188425.jpg,0,1,1,2.303932
5788,188426.jpg,0,0,0,1.722423
5789,188427.jpg,0,0,0,0.19545297
5790,188428.jpg,0,0,0,3.179832
5791,188429.jpg,0,1,1,1.7655977
5792,188430.jpg,0,1,1,1.7481501
5793,188431.jpg,0,0,0,0.9667729
5794,188432.jpg,1,2,0,1.1108139
5795,188433.jpg,0,0,0,1.935418
5796,188434.jpg,0,1,1,1.927877
5797,188435.jpg,1,2,0,3.7047756
5798,188436.jpg,0,0,0,1.0797777
5799,188437.jpg,1,2,0,-1.3031614
5800,188438.jpg,0,0,0,1.7151089
5801,188439.jpg,0,0,0,1.9851784
5802,188440.jpg,0,0,0,0.88708186
5803,188441.jpg,1,2,0,3.4326472
5804,188442.jpg,0,0,0,2.380015
5805,188443.jpg,0,0,0,2.4581006
5806,188444.jpg,1,2,0,0.27266645
5807,188445.jpg,0,0,0,1.4509974
5808,188446.jpg,0,1,1,2.0201764
5809,188447.jpg,0,1,1,1.9023484
5810,188448.jpg,0,0,0,0.1366177
5811,188449.jpg,0,1,1,2.4606297
5812,188450.jpg,0,1,1,2.675809
5813,188451.jpg,0,0,0,2.6287367
5814,188452.jpg,0,0,0,2.202454
5815,188453.jpg,0,1,1,2.1780412
5816,188454.jpg,0,1,1,1.9585541
5817,188455.jpg,0,0,0,2.2619886
5818,188456.jpg,0,1,1,2.4008734
5819,188457.jpg,0,0,0,0.3090817
5820,188458.jpg,0,0,0,2.5420246
5821,188459.jpg,0,0,0,1.4443694
5822,188460.jpg,1,2,0,2.4857812
5823,188461.jpg,0,0,0,2.0994987
5824,188462.jpg,0,0,0,2.3725812
5825,188463.jpg,0,0,0,0.74761283
5826,188464.jpg,0,0,0,1.9921266
5827,188465.jpg,0,1,1,2.8700516
5828,188466.jpg,0,0,0,0.5886309
5829,188467.jpg,0,0,0,2.0306046
5830,188468.jpg,0,0,0,2.1055868
5831,188469.jpg,1,2,0,0.3947926
5832,188470.jpg,0,0,0,2.6327012
5833,188471.jpg,0,0,0,1.4468087
5834,188472.jpg,0,1,1,1.5645428
5835,188473.jpg,0,0,0,-0.7903217
5836,188474.jpg,0,0,0,1.540368
5837,188475.jpg,0,1,1,1.7779462
5838,188476.jpg,1,2,0,-0.4121649
5839,188477.jpg,0,1,1,1.110627
5840,188478.jpg,0,1,1,2.2354147
5841,188479.jpg,0,0,0,0.79844266
5842,188480.jpg,0,0,0,1.9587483
5843,188481.jpg,0,0,0,2.1272912
5844,188482.jpg,0,0,0,2.320579
5845,188483.jpg,0,0,0,1.6373135
5846,188484.jpg,0,1,1,1.6887013
5847,188485.jpg,0,0,0,0.3610851
5848,188486.jpg,0,0,0,2.0932362
5849,188487.jpg,0,1,1,2.6694543
5850,188488.jpg,1,2,0,1.8543708
5851,188489.jpg,0,1,1,1.3609923
5852,188490.jpg,0,0,0,1.058187
5853,188491.jpg,0,0,0,1.2575555
5854,188492.jpg,0,1,1,1.5126653
5855,188493.jpg,0,1,1,1.4212171
5856,188494.jpg,0,1,1,1.0474362
5857,188495.jpg,0,0,0,1.9256133
5858,188496.jpg,0,1,1,1.5287734
5859,188497.jpg,0,1,1,3.1008353
5860,188498.jpg,0,1,1,1.04475
5861,188499.jpg,0,0,0,2.069109
5862,188500.jpg,0,0,0,1.3558136
5863,188501.jpg,0,1,1,0.4801218
5864,188502.jpg,0,0,0,2.2870212
5865,188503.jpg,0,0,0,1.0282373
5866,188504.jpg,0,1,1,0.73232573
5867,188505.jpg,0,1,1,2.5957472
5868,188506.jpg,0,0,0,0.10119654
5869,188507.jpg,0,0,0,0.69955575
5870,188508.jpg,0,1,1,2.3768783
5871,188509.jpg,0,0,0,1.6029487
5872,188510.jpg,0,1,1,1.714053
5873,188511.jpg,1,2,0,2.5687385
5874,188512.jpg,0,0,0,1.3474327
5875,188513.jpg,0,0,0,1.6495705
5876,188514.jpg,1,2,0,1.1521497
5877,188515.jpg,1,2,0,-1.0669737
5878,188516.jpg,0,0,0,1.8358909
5879,188517.jpg,0,1,1,2.853599
5880,188518.jpg,0,1,1,1.5700245
5881,188519.jpg,0,1,1,1.8104717
5882,188520.jpg,0,0,0,1.2531046
5883,188521.jpg,0,1,1,1.7828032
5884,188522.jpg,1,2,0,2.770417
5885,188523.jpg,0,1,1,1.7925987
5886,188524.jpg,0,0,0,2.7029247
5887,188525.jpg,0,0,0,-0.38392708
5888,188526.jpg,0,1,1,0.5581756
5889,188527.jpg,0,1,1,1.4994359
5890,188528.jpg,1,2,0,-1.8191513
5891,188529.jpg,0,0,0,-1.1461641
5892,188530.jpg,0,0,0,1.1502086
5893,188531.jpg,0,0,0,1.8154873
5894,188532.jpg,1,2,0,1.4092158
5895,188533.jpg,0,1,1,0.6830204
5896,188534.jpg,0,0,0,1.0166191
5897,188535.jpg,0,0,0,1.1703261
5898,188536.jpg,0,1,1,1.3492826
5899,188537.jpg,0,0,0,2.3389094
5900,188538.jpg,1,2,0,-0.07608684
5901,188539.jpg,0,0,0,1.067448
5902,188540.jpg,0,1,1,2.5369797
5903,188541.jpg,1,2,0,-0.3515639
5904,188542.jpg,0,0,0,2.8547635
5905,188543.jpg,0,1,1,2.047843
5906,188544.jpg,0,1,1,2.0918512
5907,188545.jpg,0,1,1,2.7041092
5908,188546.jpg,0,0,0,0.04076724
5909,188547.jpg,0,0,0,1.3498793
5910,188548.jpg,0,1,1,2.5682771
5911,188549.jpg,0,1,1,1.0600674
5912,188550.jpg,0,1,1,2.2295532
5913,188551.jpg,0,1,1,0.1569228
5914,188552.jpg,0,0,0,2.2972317
5915,188553.jpg,0,1,1,2.1795442
5916,188554.jpg,0,1,1,1.5073558
5917,188555.jpg,0,0,0,-0.5595863
5918,188556.jpg,1,2,0,0.1511042
5919,188557.jpg,0,1,1,1.808139
5920,188558.jpg,0,1,1,2.0487447
5921,188559.jpg,0,0,0,1.0923864
5922,188560.jpg,0,0,0,1.2393323
5923,188561.jpg,0,1,1,2.0479891
5924,188562.jpg,0,0,0,-1.6645983
5925,188563.jpg,0,1,1,1.264396
5926,188564.jpg,0,0,0,0.94661313
5927,188565.jpg,0,1,1,1.7349169
5928,188566.jpg,0,0,0,1.5408161
5929,188567.jpg,0,1,1,1.4002092
5930,188568.jpg,0,0,0,2.793363
5931,188569.jpg,0,1,1,3.018475
5932,188570.jpg,0,0,0,2.0577822
5933,188571.jpg,0,0,0,1.1141843
5934,188572.jpg,0,1,1,2.3940408
5935,188573.jpg,0,0,0,1.0360328
5936,188574.jpg,0,0,0,2.1788366
5937,188575.jpg,0,0,0,3.069158
5938,188576.jpg,0,0,0,2.5392442
5939,188577.jpg,0,1,1,-0.99942654
5940,188578.jpg,0,0,0,0.63179594
5941,188579.jpg,0,0,0,1.9402105
5942,188580.jpg,0,1,1,2.735699
5943,188581.jpg,0,1,1,1.7001643
5944,188582.jpg,0,1,1,2.0404778
5945,188583.jpg,0,1,1,1.9723425
5946,188584.jpg,0,1,1,1.598394
5947,188585.jpg,0,0,0,1.6117307
5948,188586.jpg,0,1,1,2.4990416
5949,188587.jpg,0,1,1,2.1909394
5950,188588.jpg,0,0,0,0.49404293
5951,188589.jpg,0,1,1,2.0453663
5952,188590.jpg,1,2,0,1.1795926
5953,188591.jpg,0,0,0,2.9395916
5954,188592.jpg,0,1,1,1.9797422
5955,188593.jpg,0,1,1,1.1776325
5956,188594.jpg,1,2,0,0.7013763
5957,188595.jpg,0,1,1,3.1165667
5958,188596.jpg,0,0,0,-0.58727646
5959,188597.jpg,0,0,0,1.774629
5960,188598.jpg,0,0,0,1.2063069
5961,188599.jpg,0,1,1,1.6882285
5962,188600.jpg,0,1,1,2.7433746
5963,188601.jpg,0,0,0,1.8223648
5964,188602.jpg,0,1,1,1.6273521
5965,188603.jpg,0,0,0,1.3580734
5966,188604.jpg,0,0,0,-0.25365934
5967,188605.jpg,0,0,0,-0.48228374
5968,188606.jpg,0,1,1,2.6184657
5969,188607.jpg,0,0,0,2.3225741
5970,188608.jpg,1,2,0,-0.40953252
5971,188609.jpg,0,0,0,0.94201213
5972,188610.jpg,0,0,0,1.6086366
5973,188611.jpg,0,0,0,0.5461722
5974,188612.jpg,0,0,0,0.8385294
5975,188613.jpg,0,1,1,1.8810312
5976,188614.jpg,0,0,0,1.2402455
5977,188615.jpg,0,0,0,0.15705143
5978,188616.jpg,0,0,0,2.1103888
5979,188617.jpg,0,0,0,1.6771226
5980,188618.jpg,0,1,1,-0.08543283
5981,188619.jpg,0,0,0,2.1034508
5982,188620.jpg,0,1,1,2.8396719
5983,188621.jpg,0,1,1,2.6606672
5984,188622.jpg,0,0,0,2.8697038
5985,188623.jpg,0,0,0,2.1788056
5986,188624.jpg,1,2,0,3.2857828
5987,188625.jpg,0,1,1,2.2412553
5988,188626.jpg,0,1,1,1.706885
5989,188627.jpg,1,2,0,-0.6551298
5990,188628.jpg,0,0,0,1.6980213
5991,188629.jpg,0,1,1,1.4248435
5992,188630.jpg,0,1,1,1.9969239
5993,188631.jpg,0,1,1,0.7141454
5994,188632.jpg,0,0,0,2.0179086
5995,188633.jpg,0,0,0,-0.69879067
5996,188634.jpg,0,1,1,2.0427854
5997,188635.jpg,0,0,0,1.7080382
5998,188636.jpg,0,0,0,1.6367444
5999,188637.jpg,0,0,0,1.0842221
6000,188638.jpg,0,0,0,1.9270192
6001,188639.jpg,0,1,1,2.4158363
6002,188640.jpg,0,0,0,0.9691332
6003,188641.jpg,0,0,0,0.38050792
6004,188642.jpg,0,1,1,0.8579873
6005,188643.jpg,0,1,1,1.778703
6006,188644.jpg,1,2,0,3.7125683
6007,188645.jpg,0,0,0,1.3625259
6008,188646.jpg,0,0,0,-2.0076845
6009,188647.jpg,0,1,1,2.5453088
6010,188648.jpg,0,0,0,1.4606167
6011,188649.jpg,0,0,0,1.1691434
6012,188650.jpg,0,0,0,0.60022277
6013,188651.jpg,0,1,1,0.5379006
6014,188652.jpg,1,2,0,1.8902154
6015,188653.jpg,0,0,0,2.5731142
6016,188654.jpg,0,0,0,1.1333375
6017,188655.jpg,0,1,1,2.3291564
6018,188656.jpg,0,0,0,1.7811049
6019,188657.jpg,0,1,1,2.7797494
6020,188658.jpg,0,1,1,1.6724163
6021,188659.jpg,0,0,0,-0.014247631
6022,188660.jpg,0,1,1,2.4260917
6023,188661.jpg,0,0,0,1.9729835
6024,188662.jpg,0,1,1,0.65006834
6025,188663.jpg,0,0,0,0.22345746
6026,188664.jpg,0,0,0,1.2749535
6027,188665.jpg,0,1,1,1.5201817
6028,188666.jpg,0,0,0,1.3195891
6029,188667.jpg,0,1,1,2.9183607
6030,188668.jpg,0,1,1,1.4590825
6031,188669.jpg,0,0,0,1.2992959
6032,188670.jpg,0,1,1,2.2223134
6033,188671.jpg,0,0,0,-0.5182787
6034,188672.jpg,0,1,1,3.1103442
6035,188673.jpg,0,1,1,0.6266186
6036,188674.jpg,0,0,0,0.24736741
6037,188675.jpg,0,0,0,-0.30897576
6038,188676.jpg,0,0,0,1.4327985
6039,188677.jpg,0,1,1,2.9313655
6040,188678.jpg,1,2,0,-1.0232466
6041,188679.jpg,0,0,0,2.0969596
6042,188680.jpg,0,0,0,2.036417
6043,188681.jpg,0,0,0,2.8881493
6044,188682.jpg,0,1,1,1.6882216
6045,188683.jpg,1,2,0,-0.5884217
6046,188684.jpg,0,1,1,2.331443
6047,188685.jpg,0,1,1,1.6063404
6048,188686.jpg,0,0,0,0.22965182
6049,188687.jpg,1,2,0,-1.0926381
6050,188688.jpg,0,1,1,2.6402657
6051,188689.jpg,0,1,1,2.086941
6052,188690.jpg,0,0,0,1.5434043
6053,188691.jpg,0,0,0,1.3891186
6054,188692.jpg,0,1,1,0.9004758
6055,188693.jpg,0,0,0,1.2121816
6056,188694.jpg,0,1,1,2.0379808
6057,188695.jpg,0,1,1,1.5992543
6058,188696.jpg,0,1,1,2.2016916
6059,188697.jpg,0,0,0,1.9042
6060,188698.jpg,0,0,0,2.6363688
6061,188699.jpg,0,1,1,1.9318177
6062,188700.jpg,0,0,0,1.3292038
6063,188701.jpg,0,0,0,0.3245056
6064,188702.jpg,0,1,1,0.721024
6065,188703.jpg,0,0,0,1.5505257
6066,188704.jpg,1,2,0,0.8888327
6067,188705.jpg,0,0,0,2.0218384
6068,188706.jpg,1,2,0,1.0117768
6069,188707.jpg,1,2,0,0.98264796
6070,188708.jpg,0,1,1,2.4284232
6071,188709.jpg,0,0,0,1.7660321
6072,188710.jpg,0,0,0,2.745943
6073,188711.jpg,0,0,0,2.020675
6074,188712.jpg,1,2,0,1.1549394
6075,188713.jpg,0,1,1,2.715793
6076,188714.jpg,0,1,1,2.0828104
6077,188715.jpg,1,2,0,0.8622858
6078,188716.jpg,0,1,1,2.3749971
6079,188717.jpg,1,2,0,1.1582451
6080,188718.jpg,0,0,0,1.0168085
6081,188719.jpg,0,0,0,-0.5009797
6082,188720.jpg,0,0,0,0.68290544
6083,188721.jpg,0,0,0,2.326505
6084,188722.jpg,0,1,1,1.1927481
6085,188723.jpg,0,0,0,-1.4668739
6086,188724.jpg,0,1,1,2.171919
6087,188725.jpg,0,0,0,2.1348555
6088,188726.jpg,0,0,0,1.0398253
6089,188727.jpg,0,1,1,1.9137858
6090,188728.jpg,1,2,0,0.38444304
6091,188729.jpg,0,1,1,1.8496047
6092,188730.jpg,0,0,0,-0.8865906
6093,188731.jpg,0,1,1,2.4434483
6094,188732.jpg,0,1,1,1.6049101
6095,188733.jpg,0,0,0,-0.043293122
6096,188734.jpg,0,1,1,2.7003653
6097,188735.jpg,0,1,1,2.8028066
6098,188736.jpg,0,0,0,-0.3062563
6099,188737.jpg,0,1,1,0.21085525
6100,188738.jpg,0,0,0,-0.38305756
6101,188739.jpg,0,1,1,3.3907177
6102,188740.jpg,0,0,0,1.1550653
6103,188741.jpg,0,1,1,2.329152
6104,188742.jpg,0,1,1,1.0941163
6105,188743.jpg,0,1,1,0.82903916
6106,188744.jpg,0,0,0,1.1683272
6107,188745.jpg,0,0,0,0.7516864
6108,188746.jpg,0,1,1,2.0502288
6109,188747.jpg,0,0,0,-2.0874758
6110,188748.jpg,0,0,0,-0.9401945
6111,188749.jpg,0,0,0,1.1722798
6112,188750.jpg,0,0,0,2.138536
6113,188751.jpg,0,0,0,0.6645086
6114,188752.jpg,0,0,0,1.5330001
6115,188753.jpg,1,2,0,-0.64259005
6116,188754.jpg,1,2,0,1.1999459
6117,188755.jpg,0,0,0,-2.0953593
6118,188756.jpg,0,1,1,1.5671434
6119,188757.jpg,0,0,0,1.2483706
6120,188758.jpg,0,0,0,2.552846
6121,188759.jpg,0,0,0,1.520091
6122,188760.jpg,0,0,0,1.7770243
6123,188761.jpg,1,2,0,-0.6207604
6124,188762.jpg,0,0,0,2.258687
6125,188763.jpg,0,0,0,2.3672214
6126,188764.jpg,0,1,1,2.446172
6127,188765.jpg,0,0,0,1.3022145
6128,188766.jpg,0,0,0,0.80673075
6129,188767.jpg,0,0,0,-0.14042082
6130,188768.jpg,0,0,0,0.9227016
6131,188769.jpg,0,0,0,1.348411
6132,188770.jpg,1,2,0,1.4210578
6133,188771.jpg,0,0,0,0.5696956
6134,188772.jpg,0,1,1,0.97440326
6135,188773.jpg,0,0,0,2.6102953
6136,188774.jpg,0,0,0,1.6906326
6137,188775.jpg,0,0,0,2.1290052
6138,188776.jpg,1,2,0,1.6971236
6139,188777.jpg,0,1,1,1.572126
6140,188778.jpg,0,0,0,1.2678792
6141,188779.jpg,0,0,0,1.638388
6142,188780.jpg,1,2,0,1.4885278
6143,188781.jpg,0,0,0,-0.9141434
6144,188782.jpg,0,0,0,0.0075487006
6145,188783.jpg,0,0,0,0.3766909
6146,188784.jpg,0,1,1,2.4716682
6147,188785.jpg,1,2,0,1.0301211
6148,188786.jpg,0,1,1,2.3151584
6149,188787.jpg,0,0,0,1.6873972
6150,188788.jpg,0,1,1,1.4384791
6151,188789.jpg,1,2,0,1.8821023
6152,188790.jpg,0,0,0,2.358666
6153,188791.jpg,0,0,0,1.9487231
6154,188792.jpg,0,0,0,1.7558911
6155,188793.jpg,0,0,0,1.6164048
6156,188794.jpg,0,0,0,1.5527548
6157,188795.jpg,0,0,0,1.3406563
6158,188796.jpg,0,0,0,1.7937397
6159,188797.jpg,0,1,1,1.5124376
6160,188798.jpg,0,0,0,1.8541654
6161,188799.jpg,0,1,1,2.1624177
6162,188800.jpg,0,0,0,0.91445553
6163,188801.jpg,0,1,1,2.424772
6164,188802.jpg,0,0,0,2.324797
6165,188803.jpg,0,1,1,1.03896
6166,188804.jpg,0,1,1,1.5733916
6167,188805.jpg,0,1,1,2.9721313
6168,188806.jpg,1,2,0,1.8274221
6169,188807.jpg,0,1,1,1.7038478
6170,188808.jpg,0,1,1,2.4592984
6171,188809.jpg,0,0,0,1.5318391
6172,188810.jpg,0,1,1,0.8815246
6173,188811.jpg,0,0,0,0.8659736
6174,188812.jpg,0,0,0,-0.22924791
6175,188813.jpg,0,0,0,1.7371511
6176,188814.jpg,0,0,0,1.3311938
6177,188815.jpg,0,0,0,-1.0380176
6178,188816.jpg,0,0,0,-1.4435371
6179,188817.jpg,0,0,0,2.1752234
6180,188818.jpg,0,1,1,1.3200942
6181,188819.jpg,1,2,0,2.435483
6182,188820.jpg,0,0,0,1.1435242
6183,188821.jpg,1,2,0,2.5254009
6184,188822.jpg,0,0,0,1.7310735
6185,188823.jpg,0,1,1,0.7185737
6186,188824.jpg,0,1,1,1.8532821
6187,188825.jpg,0,1,1,1.4212965
6188,188826.jpg,0,0,0,1.4457244
6189,188827.jpg,0,0,0,1.9952352
6190,188828.jpg,0,1,1,2.5947096
6191,188829.jpg,0,0,0,1.2226552
6192,188830.jpg,0,0,0,1.0309316
6193,188831.jpg,0,1,1,0.23261231
6194,188832.jpg,0,1,1,1.6051689
6195,188833.jpg,0,0,0,1.0108097
6196,188834.jpg,0,0,0,1.2289871
6197,188835.jpg,0,0,0,1.2791069
6198,188836.jpg,0,1,1,2.7954147
6199,188837.jpg,1,2,0,0.3196051
6200,188838.jpg,0,1,1,1.1460799
6201,188839.jpg,0,0,0,1.6871257
6202,188840.jpg,0,1,1,1.8117893
6203,188841.jpg,0,1,1,1.6836836
6204,188842.jpg,0,0,0,0.3161365
6205,188843.jpg,0,1,1,0.5517671
6206,188844.jpg,1,2,0,2.455233
6207,188845.jpg,0,0,0,1.5107843
6208,188846.jpg,0,1,1,2.527657
6209,188847.jpg,0,0,0,0.8421813
6210,188848.jpg,0,1,1,1.9937698
6211,188849.jpg,0,1,1,1.6500535
6212,188850.jpg,1,2,0,-0.016330285
6213,188851.jpg,0,0,0,2.026145
6214,188852.jpg,0,0,0,1.6891073
6215,188853.jpg,0,1,1,1.747659
6216,188854.jpg,0,0,0,2.291642
