,image,pred,logit_0,logit_1,actual,group,spurious,correct
3045,185683.jpg,0,3.450868606567383,-3.8943898677825928,0,1,1,1
3046,185684.jpg,0,-0.14245745539665222,-0.6600779294967651,0,0,0,1
3047,185685.jpg,0,1.8353952169418335,-2.146787405014038,0,1,1,1
3048,185686.jpg,0,2.024195671081543,-2.8504576683044434,0,0,0,1
3049,185687.jpg,0,0.7953135967254639,-1.613950490951538,0,1,1,1
3050,185688.jpg,0,3.520075798034668,-4.235057830810547,0,0,0,1
3051,185689.jpg,0,3.3649110794067383,-4.187953472137451,0,0,0,1
3052,185690.jpg,0,2.8867478370666504,-3.5652763843536377,0,1,1,1
3053,185691.jpg,0,-0.2410377562046051,-0.5967690348625183,0,0,0,1
3054,185692.jpg,1,-2.7777419090270996,1.9978762865066528,1,2,0,1
3055,185693.jpg,0,2.7880125045776367,-3.367523431777954,0,1,1,1
3056,185694.jpg,0,4.0831780433654785,-4.008705139160156,0,1,1,1
3057,185695.jpg,0,1.7713992595672607,-2.6769232749938965,0,0,0,1
3058,185696.jpg,0,3.8393337726593018,-4.534709453582764,0,0,0,1
3059,185697.jpg,0,4.2682976722717285,-5.110278606414795,0,1,1,1
3060,185698.jpg,0,1.4836229085922241,-2.2332992553710938,0,1,1,1
3061,185699.jpg,0,2.3569741249084473,-2.93992018699646,0,0,0,1
3062,185700.jpg,0,3.4433724880218506,-4.230437278747559,0,0,0,1
3063,185701.jpg,1,-0.7270814776420593,-0.017485613003373146,0,0,0,0
3064,185702.jpg,1,-3.6363115310668945,2.9773290157318115,1,2,0,1
3065,185703.jpg,0,3.960205554962158,-4.277242660522461,0,1,1,1
3066,185704.jpg,0,2.9110779762268066,-3.561401605606079,0,1,1,1
3067,185705.jpg,0,0.16746088862419128,-1.1035882234573364,0,0,0,1
3068,185706.jpg,0,3.0445613861083984,-3.704983949661255,0,0,0,1
3069,185707.jpg,0,0.21987679600715637,-0.7704405188560486,0,1,1,1
3070,185708.jpg,0,3.277852773666382,-4.189300060272217,0,0,0,1
3071,185709.jpg,0,3.3947582244873047,-3.952141284942627,0,0,0,1
3072,185710.jpg,0,4.500216484069824,-5.2030229568481445,0,1,1,1
3073,185711.jpg,1,-1.9905019998550415,0.9442380666732788,1,2,0,1
3074,185712.jpg,0,3.6394474506378174,-4.038320541381836,0,1,1,1
3075,185713.jpg,0,3.7011075019836426,-4.180506706237793,0,0,0,1
3076,185714.jpg,0,3.484189033508301,-4.082956790924072,0,1,1,1
3077,185715.jpg,0,3.3888115882873535,-3.7599709033966064,0,1,1,1
3078,185716.jpg,0,3.046355962753296,-3.7783401012420654,0,1,1,1
3079,185717.jpg,0,3.8577709197998047,-4.278597831726074,0,1,1,1
3080,185718.jpg,0,2.3396787643432617,-2.9682486057281494,0,1,1,1
3081,185719.jpg,0,2.1096014976501465,-2.8822834491729736,0,0,0,1
3082,185720.jpg,0,3.7228775024414062,-4.368271827697754,0,0,0,1
3083,185721.jpg,0,4.427807807922363,-5.002740859985352,0,1,1,1
3084,185722.jpg,0,2.07724928855896,-3.0645601749420166,0,0,0,1
3085,185723.jpg,0,3.4731016159057617,-4.478458881378174,0,0,0,1
3086,185724.jpg,0,3.104907274246216,-3.3731625080108643,0,1,1,1
3087,185725.jpg,0,3.2564198970794678,-4.08050537109375,0,0,0,1
3088,185726.jpg,0,1.9789499044418335,-2.592594623565674,0,0,0,1
3089,185727.jpg,0,1.9117763042449951,-2.433574914932251,0,1,1,1
3090,185728.jpg,0,2.881556510925293,-3.303004503250122,0,0,0,1
3091,185729.jpg,0,2.030062198638916,-2.5512096881866455,0,1,1,1
3092,185730.jpg,0,2.760989189147949,-3.500288248062134,0,1,1,1
3093,185731.jpg,0,3.039672374725342,-3.682157278060913,0,0,0,1
3094,185732.jpg,0,3.186209201812744,-3.9587595462799072,0,0,0,1
3095,185733.jpg,0,3.869624137878418,-4.702234268188477,0,0,0,1
3096,185734.jpg,0,3.929124593734741,-4.9430742263793945,0,1,1,1
3097,185735.jpg,0,2.9703316688537598,-3.6385257244110107,0,0,0,1
3098,185736.jpg,0,0.913022518157959,-1.7489573955535889,0,0,0,1
3099,185737.jpg,1,-1.825847864151001,1.0304075479507446,0,0,0,0
3100,185738.jpg,0,4.54774284362793,-5.044471263885498,0,0,0,1
3101,185739.jpg,0,4.120969295501709,-4.835685729980469,0,1,1,1
3102,185740.jpg,0,0.22393798828125,-0.8504087328910828,0,1,1,1
3103,185741.jpg,0,2.6816763877868652,-3.3683083057403564,0,0,0,1
3104,185742.jpg,0,3.8058152198791504,-4.21739387512207,0,0,0,1
3105,185743.jpg,0,1.4496761560440063,-2.3503482341766357,0,0,0,1
3106,185744.jpg,0,3.76442289352417,-4.3759870529174805,0,1,1,1
3107,185745.jpg,0,3.2593133449554443,-3.8507697582244873,0,0,0,1
3108,185746.jpg,1,-3.3706250190734863,2.5822501182556152,1,2,0,1
3109,185747.jpg,0,3.903275728225708,-4.538878440856934,0,0,0,1
3110,185748.jpg,0,2.713595151901245,-3.2883589267730713,0,0,0,1
3111,185749.jpg,0,4.643718242645264,-5.446530342102051,0,1,1,1
3112,185750.jpg,0,3.126455545425415,-3.8890459537506104,0,1,1,1
3113,185751.jpg,0,3.1305603981018066,-4.053793430328369,0,1,1,1
3114,185752.jpg,1,-1.0193957090377808,0.518744170665741,1,2,0,1
3115,185753.jpg,0,3.4395155906677246,-3.6519761085510254,0,1,1,1
3116,185754.jpg,0,4.641360759735107,-5.4156293869018555,0,1,1,1
3117,185755.jpg,0,2.6311395168304443,-3.664220094680786,0,0,0,1
3118,185756.jpg,0,2.889451503753662,-3.8457767963409424,0,0,0,1
3119,185757.jpg,0,4.665951251983643,-5.202510833740234,0,1,1,1
3120,185758.jpg,0,4.115683078765869,-4.36624813079834,0,1,1,1
3121,185759.jpg,0,5.810516357421875,-6.349021911621094,0,1,1,1
3122,185760.jpg,0,2.8705179691314697,-3.285810947418213,0,0,0,1
3123,185761.jpg,0,3.3143551349639893,-3.9597127437591553,0,1,1,1
3124,185762.jpg,0,3.0021281242370605,-3.444953680038452,0,0,0,1
3125,185763.jpg,0,3.578810691833496,-3.906179666519165,0,0,0,1
3126,185764.jpg,0,3.073251962661743,-3.722146511077881,0,0,0,1
3127,185765.jpg,0,1.2454320192337036,-2.0074756145477295,0,0,0,1
3128,185766.jpg,0,2.245126247406006,-2.7565109729766846,0,0,0,1
3129,185767.jpg,0,4.068262100219727,-4.507801532745361,0,0,0,1
3130,185768.jpg,0,2.577138900756836,-2.892552375793457,0,1,1,1
3131,185769.jpg,0,1.6001828908920288,-2.3075063228607178,0,0,0,1
3132,185770.jpg,0,3.5402982234954834,-4.568375587463379,0,1,1,1
3133,185771.jpg,0,4.586058616638184,-4.659488677978516,0,1,1,1
3134,185772.jpg,0,4.595365047454834,-5.131443023681641,0,0,0,1
3135,185773.jpg,0,3.2444045543670654,-4.095973014831543,0,0,0,1
3136,185774.jpg,1,-2.618345260620117,1.9787014722824097,1,2,0,1
3137,185775.jpg,0,0.7699351906776428,-1.5446316003799438,0,0,0,1
3138,185776.jpg,0,-0.39657318592071533,-0.5220540761947632,0,0,0,1
3139,185777.jpg,0,1.9480687379837036,-2.4841978549957275,0,1,1,1
3140,185778.jpg,0,3.437650680541992,-3.858004093170166,0,0,0,1
3141,185779.jpg,0,4.411978244781494,-5.3247175216674805,0,0,0,1
3142,185780.jpg,0,2.7783632278442383,-3.3748414516448975,0,0,0,1
3143,185781.jpg,0,4.094521522521973,-4.7218708992004395,0,1,1,1
3144,185782.jpg,0,3.4588756561279297,-4.230119705200195,0,1,1,1
3145,185783.jpg,0,3.934166431427002,-3.7927942276000977,0,1,1,1
3146,185784.jpg,0,4.148537635803223,-4.735762596130371,0,1,1,1
3147,185785.jpg,0,2.359635829925537,-2.8772900104522705,0,1,1,1
3148,185786.jpg,0,2.8305211067199707,-3.3957161903381348,0,1,1,1
3149,185787.jpg,0,1.8979040384292603,-2.419975519180298,0,0,0,1
3150,185788.jpg,0,1.0351999998092651,-1.758607029914856,0,0,0,1
3151,185789.jpg,0,2.9917829036712646,-3.371123790740967,0,0,0,1
3152,185790.jpg,0,2.800443172454834,-3.1510672569274902,0,1,1,1
3153,185791.jpg,0,4.706141948699951,-5.207062721252441,0,1,1,1
3154,185792.jpg,0,3.854112148284912,-4.355345726013184,0,1,1,1
3155,185793.jpg,0,2.9936046600341797,-3.758711814880371,0,0,0,1
3156,185794.jpg,0,3.902651786804199,-4.451696395874023,0,1,1,1
3157,185795.jpg,0,2.2204227447509766,-2.830887794494629,0,1,1,1
3158,185796.jpg,0,4.107572555541992,-4.564181327819824,0,0,0,1
3159,185797.jpg,0,2.9363324642181396,-3.2744498252868652,0,1,1,1
3160,185798.jpg,0,1.586713194847107,-2.1716697216033936,0,1,1,1
3161,185799.jpg,0,3.1617469787597656,-3.3504488468170166,0,0,0,1
3162,185800.jpg,0,3.156020164489746,-3.503736734390259,0,0,0,1
3163,185801.jpg,0,3.7517995834350586,-4.483293533325195,0,1,1,1
3164,185802.jpg,0,0.41338175535202026,-1.128517985343933,0,0,0,1
3165,185803.jpg,0,5.617679595947266,-5.991118431091309,0,1,1,1
3166,185804.jpg,0,2.4562692642211914,-3.2337348461151123,0,1,1,1
3167,185805.jpg,1,-0.624013364315033,-0.018960485234856606,0,0,0,0
3168,185806.jpg,0,1.5831286907196045,-2.2596960067749023,0,0,0,1
3169,185807.jpg,0,0.03564980626106262,-1.2017874717712402,0,0,0,1
3170,185808.jpg,0,3.6273515224456787,-3.914456844329834,0,0,0,1
3171,185809.jpg,0,2.967345952987671,-3.652820348739624,0,0,0,1
3172,185810.jpg,0,-0.10351082682609558,-0.26272839307785034,0,0,0,1
3173,185811.jpg,0,2.7626070976257324,-3.8545541763305664,0,0,0,1
3174,185812.jpg,0,4.776544094085693,-5.593922138214111,0,1,1,1
3175,185813.jpg,1,-1.0703572034835815,0.5575922131538391,1,2,0,1
3176,185814.jpg,0,3.6554477214813232,-4.650922775268555,0,0,0,1
3177,185815.jpg,0,5.0331268310546875,-5.520264625549316,0,1,1,1
3178,185816.jpg,0,3.3513200283050537,-3.6938037872314453,0,0,0,1
3179,185817.jpg,0,5.291403770446777,-5.817861557006836,0,1,1,1
3180,185818.jpg,0,4.638571739196777,-5.146676540374756,0,1,1,1
3181,185819.jpg,0,3.244750738143921,-3.739203929901123,0,1,1,1
3182,185820.jpg,0,-0.29204148054122925,-0.38381925225257874,0,0,0,1
3183,185821.jpg,0,3.3242154121398926,-3.9166674613952637,0,1,1,1
3184,185822.jpg,0,4.283897399902344,-4.786881446838379,0,1,1,1
3185,185823.jpg,0,3.1923604011535645,-3.987128496170044,0,0,0,1
3186,185824.jpg,0,3.0772690773010254,-3.693344831466675,0,1,1,1
3187,185825.jpg,0,1.853782057762146,-2.2950680255889893,0,0,0,1
3188,185826.jpg,0,2.7052364349365234,-3.320214033126831,0,0,0,1
3189,185827.jpg,0,3.128600597381592,-3.492661952972412,0,1,1,1
3190,185828.jpg,0,2.5152029991149902,-3.224135637283325,0,1,1,1
3191,185829.jpg,0,4.699136257171631,-5.327570915222168,0,1,1,1
3192,185830.jpg,0,1.371419072151184,-2.038099527359009,0,0,0,1
3193,185831.jpg,0,3.688809633255005,-4.03877067565918,0,1,1,1
3194,185832.jpg,0,2.7741527557373047,-3.3429806232452393,0,0,0,1
3195,185833.jpg,0,4.333371162414551,-4.626312732696533,0,1,1,1
3196,185834.jpg,1,-2.500113010406494,1.7437025308609009,1,2,0,1
3197,185835.jpg,0,3.5519909858703613,-4.030447959899902,0,0,0,1
3198,185836.jpg,0,0.4470362663269043,-0.9129871726036072,0,1,1,1
3199,185837.jpg,0,3.2297377586364746,-3.8543684482574463,0,0,0,1
3200,185838.jpg,0,2.204514980316162,-2.838918924331665,0,1,1,1
3201,185839.jpg,0,3.40910005569458,-3.8891260623931885,0,1,1,1
3202,185840.jpg,0,3.074544906616211,-3.26245379447937,0,0,0,1
3203,185841.jpg,0,3.916656017303467,-4.555584907531738,0,0,0,1
3204,185842.jpg,0,0.8103423118591309,-1.7947105169296265,0,0,0,1
3205,185843.jpg,0,2.994767189025879,-3.9624035358428955,0,0,0,1
3206,185844.jpg,0,4.547266483306885,-4.778556823730469,0,1,1,1
3207,185845.jpg,0,4.108597755432129,-4.758563041687012,0,0,0,1
3208,185846.jpg,0,3.2341232299804688,-3.6872665882110596,0,0,0,1
3209,185847.jpg,0,1.6168080568313599,-2.6175739765167236,0,0,0,1
3210,185848.jpg,0,3.1984777450561523,-4.0226898193359375,0,0,0,1
3211,185849.jpg,1,-2.393937349319458,1.739801049232483,1,2,0,1
3212,185850.jpg,0,4.6206560134887695,-5.212228775024414,0,1,1,1
3213,185851.jpg,0,2.1041507720947266,-2.647282838821411,0,0,0,1
3214,185852.jpg,0,3.553241014480591,-4.264549732208252,0,0,0,1
3215,185853.jpg,0,3.7618250846862793,-4.260669708251953,0,1,1,1
3216,185854.jpg,1,-2.0590310096740723,1.2293370962142944,1,3,1,1
3217,185855.jpg,0,2.4344491958618164,-2.9295530319213867,0,0,0,1
3218,185856.jpg,0,3.8345165252685547,-4.489737510681152,0,0,0,1
3219,185857.jpg,1,-2.1995396614074707,1.3626407384872437,1,2,0,1
3220,185858.jpg,0,2.587419271469116,-3.257141590118408,0,1,1,1
3221,185859.jpg,0,1.3445268869400024,-2.3850743770599365,0,0,0,1
3222,185860.jpg,0,5.305295467376709,-5.7260026931762695,0,0,0,1
3223,185861.jpg,0,2.30698823928833,-3.0353219509124756,0,0,0,1
3224,185862.jpg,0,4.498671531677246,-4.757543563842773,0,0,0,1
3225,185863.jpg,0,3.862966537475586,-4.447012424468994,0,1,1,1
3226,185864.jpg,0,1.5994030237197876,-2.2760350704193115,0,0,0,1
3227,185865.jpg,0,3.734722137451172,-4.106588840484619,0,1,1,1
3228,185866.jpg,0,0.4883490800857544,-1.2632206678390503,0,0,0,1
3229,185867.jpg,0,0.3435608148574829,-1.0217316150665283,0,1,1,1
3230,185868.jpg,0,2.6177852153778076,-3.235316038131714,0,1,1,1
3231,185869.jpg,0,2.893667221069336,-3.795475482940674,0,0,0,1
3232,185870.jpg,0,0.22666773200035095,-0.9951345920562744,0,0,0,1
3233,185871.jpg,0,4.416196823120117,-5.265860080718994,0,1,1,1
3234,185872.jpg,0,0.9301178455352783,-1.5694516897201538,0,0,0,1
3235,185873.jpg,0,2.506436824798584,-2.9515159130096436,0,1,1,1
3236,185874.jpg,0,3.475897789001465,-3.9147727489471436,0,1,1,1
3237,185875.jpg,0,3.9501805305480957,-4.604613780975342,0,1,1,1
3238,185876.jpg,0,2.550534248352051,-3.5317742824554443,0,0,0,1
3239,185877.jpg,1,-2.797034502029419,2.085599660873413,1,2,0,1
3240,185878.jpg,0,2.03604793548584,-2.6920931339263916,0,1,1,1
3241,185879.jpg,0,0.2487594485282898,-1.0096204280853271,0,0,0,1
3242,185880.jpg,0,2.9112486839294434,-3.676071882247925,0,0,0,1
3243,185881.jpg,0,2.0497381687164307,-3.1301803588867188,0,0,0,1
3244,185882.jpg,0,3.680781364440918,-4.146672248840332,0,0,0,1
3245,185883.jpg,0,3.1396713256835938,-4.17224645614624,0,1,1,1
3246,185884.jpg,0,3.8536815643310547,-4.241978645324707,0,1,1,1
3247,185885.jpg,0,2.0345754623413086,-2.599435329437256,0,0,0,1
3248,185886.jpg,0,2.915647029876709,-3.4672465324401855,0,0,0,1
3249,185887.jpg,0,2.9010257720947266,-3.571028470993042,0,1,1,1
3250,185888.jpg,0,3.412099838256836,-4.1385908126831055,0,1,1,1
3251,185889.jpg,0,3.1340794563293457,-3.2292749881744385,0,1,1,1
3252,185890.jpg,0,3.456238031387329,-3.8029098510742188,0,1,1,1
3253,185891.jpg,0,1.2251274585723877,-1.8154431581497192,0,0,0,1
3254,185892.jpg,0,1.3932790756225586,-2.0527584552764893,0,0,0,1
3255,185893.jpg,0,3.688586711883545,-4.353621482849121,0,1,1,1
3256,185894.jpg,0,3.3653626441955566,-4.032135963439941,0,1,1,1
3257,185895.jpg,0,3.4033195972442627,-3.773857355117798,0,1,1,1
3258,185896.jpg,0,2.780764579772949,-3.4207308292388916,0,0,0,1
3259,185897.jpg,0,1.940679669380188,-2.885863780975342,0,0,0,1
3260,185898.jpg,0,3.1754519939422607,-3.7431366443634033,0,0,0,1
3261,185899.jpg,0,3.832674980163574,-4.267282009124756,0,1,1,1
3262,185900.jpg,0,1.9107518196105957,-2.3692715167999268,0,0,0,1
3263,185901.jpg,0,-0.08216578513383865,-0.7553433179855347,1,2,0,0
3264,185902.jpg,0,3.2524914741516113,-4.0922441482543945,0,0,0,1
3265,185903.jpg,0,1.9501521587371826,-2.5371782779693604,0,1,1,1
3266,185904.jpg,0,2.8932671546936035,-3.4779980182647705,0,0,0,1
3267,185905.jpg,0,4.014620780944824,-4.831821441650391,0,1,1,1
3268,185906.jpg,1,-1.0915108919143677,0.2590399384498596,1,2,0,1
3269,185907.jpg,0,0.6614329814910889,-1.4634019136428833,1,2,0,0
3270,185908.jpg,0,3.113274335861206,-3.522496223449707,0,0,0,1
3271,185909.jpg,0,4.515732288360596,-4.834072113037109,0,1,1,1
3272,185910.jpg,0,0.9675988554954529,-1.5866690874099731,0,1,1,1
3273,185911.jpg,0,0.380373477935791,-1.2014564275741577,0,0,0,1
3274,185912.jpg,0,4.376255989074707,-4.70115327835083,0,0,0,1
3275,185913.jpg,0,2.5534517765045166,-2.9545295238494873,0,1,1,1
3276,185914.jpg,0,4.176506996154785,-5.021505832672119,0,1,1,1
3277,185915.jpg,0,-0.44321611523628235,-0.49444279074668884,1,2,0,0
3278,185916.jpg,0,2.154393196105957,-2.850837469100952,0,0,0,1
3279,185917.jpg,1,-1.0867840051651,0.4071890413761139,1,3,1,1
3280,185918.jpg,0,4.66169548034668,-5.107233047485352,0,1,1,1
3281,185919.jpg,0,4.534768104553223,-4.918856620788574,0,1,1,1
3282,185920.jpg,1,-1.1288074254989624,0.4146946668624878,1,2,0,1
3283,185921.jpg,0,1.0173572301864624,-1.6195966005325317,0,0,0,1
3284,185922.jpg,0,3.8816916942596436,-4.080680847167969,0,0,0,1
3285,185923.jpg,0,1.5655406713485718,-2.2637715339660645,0,0,0,1
3286,185924.jpg,0,2.98624849319458,-3.7489302158355713,0,1,1,1
3287,185925.jpg,1,-0.9183478355407715,0.2563695013523102,1,3,1,1
3288,185926.jpg,0,3.503953218460083,-3.861863136291504,0,1,1,1
3289,185927.jpg,1,-2.173585891723633,1.5192652940750122,1,2,0,1
3290,185928.jpg,0,0.4523949921131134,-1.0899688005447388,0,0,0,1
3291,185929.jpg,1,-1.629747748374939,1.1457103490829468,1,2,0,1
3292,185930.jpg,0,0.770571768283844,-1.6392203569412231,0,0,0,1
3293,185931.jpg,0,5.216750621795654,-5.61744499206543,0,1,1,1
3294,185932.jpg,0,5.070438385009766,-5.354177951812744,0,1,1,1
3295,185933.jpg,1,-1.5334818363189697,0.8956427574157715,1,2,0,1
3296,185934.jpg,0,0.5335807800292969,-1.3767555952072144,0,1,1,1
3297,185935.jpg,0,3.9252891540527344,-4.257817268371582,0,1,1,1
3298,185936.jpg,0,3.494086980819702,-4.327465534210205,0,0,0,1
3299,185937.jpg,0,0.018920395523309708,-0.8838769197463989,0,0,0,1
3300,185938.jpg,1,-1.949773907661438,1.134653925895691,1,2,0,1
3301,185939.jpg,0,2.958362579345703,-3.5318353176116943,0,0,0,1
3302,185940.jpg,0,1.4178118705749512,-2.27829909324646,0,0,0,1
3303,185941.jpg,0,3.1423115730285645,-3.9555323123931885,0,1,1,1
3304,185942.jpg,1,-0.9421999454498291,0.3260936439037323,1,2,0,1
3305,185943.jpg,0,1.9965940713882446,-2.7430193424224854,0,1,1,1
3306,185944.jpg,0,3.8312363624572754,-4.307651042938232,0,1,1,1
3307,185945.jpg,0,4.219757556915283,-4.864529609680176,0,1,1,1
3308,185946.jpg,0,1.7197595834732056,-2.440528392791748,0,0,0,1
3309,185947.jpg,0,4.668505668640137,-5.438983917236328,0,1,1,1
3310,185948.jpg,0,4.464158535003662,-4.701422214508057,0,1,1,1
3311,185949.jpg,0,3.4914612770080566,-3.883256196975708,0,1,1,1
3312,185950.jpg,0,4.184216499328613,-5.033702373504639,0,1,1,1
3313,185951.jpg,0,0.8105024695396423,-1.811578631401062,0,0,0,1
3314,185952.jpg,0,2.410989999771118,-2.935620069503784,0,0,0,1
3315,185953.jpg,0,5.094171524047852,-5.408185005187988,0,0,0,1
3316,185954.jpg,0,3.0898962020874023,-3.5160534381866455,0,0,0,1
3317,185955.jpg,0,3.352978229522705,-4.1881866455078125,0,0,0,1
3318,185956.jpg,1,-2.184032440185547,1.5067206621170044,0,0,0,0
3319,185957.jpg,0,3.603766441345215,-4.311058044433594,0,0,0,1
3320,185958.jpg,0,2.889309883117676,-3.317622661590576,0,0,0,1
3321,185959.jpg,0,1.7316254377365112,-2.2101340293884277,0,1,1,1
3322,185960.jpg,0,3.8304331302642822,-4.419339179992676,0,0,0,1
3323,185961.jpg,0,3.6804163455963135,-4.185212135314941,0,1,1,1
3324,185962.jpg,0,2.349419593811035,-3.011535406112671,0,0,0,1
3325,185963.jpg,0,1.559790849685669,-2.1283133029937744,0,0,0,1
3326,185964.jpg,0,0.9452582597732544,-1.9565763473510742,0,0,0,1
3327,185965.jpg,0,2.0742549896240234,-2.419234037399292,0,0,0,1
3328,185966.jpg,0,3.601283073425293,-4.07804012298584,0,1,1,1
3329,185967.jpg,0,3.8547616004943848,-4.549731254577637,0,1,1,1
3330,185968.jpg,1,-0.8852207660675049,0.129348024725914,1,3,1,1
3331,185969.jpg,0,3.5918521881103516,-4.406014919281006,0,0,0,1
3332,185970.jpg,0,0.029167819768190384,-0.5574449300765991,0,0,0,1
3333,185971.jpg,0,3.164576530456543,-4.041215896606445,0,0,0,1
3334,185972.jpg,0,3.017134666442871,-3.8995931148529053,0,0,0,1
3335,185973.jpg,0,1.7914820909500122,-2.1504628658294678,0,1,1,1
3336,185974.jpg,1,-1.5792595148086548,0.8185016512870789,1,2,0,1
3337,185975.jpg,0,4.273005485534668,-5.202338218688965,0,0,0,1
3338,185976.jpg,0,1.6797806024551392,-2.5071699619293213,0,0,0,1
3339,185977.jpg,0,4.648848533630371,-5.192440986633301,0,1,1,1
3340,185978.jpg,0,3.027263641357422,-3.3382458686828613,0,0,0,1
3341,185979.jpg,0,5.026705265045166,-5.510837554931641,0,0,0,1
3342,185980.jpg,0,3.207146167755127,-4.228555202484131,0,0,0,1
3343,185981.jpg,0,4.847935676574707,-5.711421012878418,0,1,1,1
3344,185982.jpg,0,3.1963796615600586,-4.183069229125977,0,0,0,1
3345,185983.jpg,0,3.8515677452087402,-4.941079139709473,0,1,1,1
3346,185984.jpg,0,3.5682835578918457,-4.025942802429199,0,1,1,1
3347,185985.jpg,0,2.0715107917785645,-3.1191468238830566,0,0,0,1
3348,185986.jpg,0,3.439647674560547,-3.7081356048583984,0,0,0,1
3349,185987.jpg,0,4.230098247528076,-4.660633087158203,0,1,1,1
3350,185988.jpg,0,3.7326841354370117,-3.9934756755828857,0,1,1,1
3351,185989.jpg,0,4.583421230316162,-5.265619277954102,0,0,0,1
3352,185990.jpg,1,-2.025111436843872,1.559277892112732,1,2,0,1
3353,185991.jpg,0,3.4728989601135254,-4.189668655395508,0,1,1,1
3354,185992.jpg,0,1.9898368120193481,-2.5054025650024414,0,1,1,1
3355,185993.jpg,1,-1.9897315502166748,1.170357346534729,1,2,0,1
3356,185994.jpg,1,-1.4043301343917847,0.7890006303787231,1,2,0,1
3357,185995.jpg,1,-1.3583152294158936,0.5975707173347473,1,2,0,1
3358,185996.jpg,0,3.103957414627075,-3.597052812576294,0,0,0,1
3359,185997.jpg,0,3.5312838554382324,-4.032341003417969,0,0,0,1
3360,185998.jpg,0,3.4463555812835693,-3.8885161876678467,0,0,0,1
3361,185999.jpg,1,-3.721921682357788,2.984165906906128,1,2,0,1
3362,186000.jpg,0,1.8581998348236084,-2.231839895248413,0,0,0,1
3363,186001.jpg,0,3.149862051010132,-3.8049590587615967,0,0,0,1
3364,186002.jpg,0,3.2256226539611816,-4.000683784484863,0,1,1,1
3365,186003.jpg,1,-1.5787571668624878,0.8728035092353821,1,2,0,1
3366,186004.jpg,0,4.029838562011719,-4.146772384643555,0,0,0,1
3367,186005.jpg,1,-1.552545189857483,0.8620938658714294,1,2,0,1
3368,186006.jpg,0,1.3816306591033936,-1.563271164894104,0,1,1,1
3369,186007.jpg,0,3.276421546936035,-3.6287662982940674,0,1,1,1
3370,186008.jpg,1,-0.4264944791793823,-0.4212465286254883,0,0,0,0
3371,186009.jpg,0,4.85012674331665,-5.153369903564453,0,1,1,1
3372,186010.jpg,0,5.043131351470947,-5.597095489501953,0,1,1,1
3373,186011.jpg,0,3.31884503364563,-3.9179883003234863,0,1,1,1
3374,186012.jpg,0,4.342719554901123,-5.086382865905762,0,0,0,1
3375,186013.jpg,0,2.8573834896087646,-3.44714093208313,0,1,1,1
3376,186014.jpg,0,4.044330596923828,-4.479978084564209,0,0,0,1
3377,186015.jpg,0,0.6973967552185059,-1.4214015007019043,0,0,0,1
3378,186016.jpg,0,1.340136170387268,-1.9557216167449951,0,1,1,1
3379,186017.jpg,0,2.5600476264953613,-3.032870292663574,0,1,1,1
3380,186018.jpg,0,1.6662228107452393,-2.1255691051483154,0,0,0,1
3381,186019.jpg,0,2.307370185852051,-3.0900309085845947,0,1,1,1
3382,186020.jpg,0,3.137751579284668,-3.6101696491241455,0,0,0,1
3383,186021.jpg,0,4.443650245666504,-5.373807907104492,0,1,1,1
3384,186022.jpg,0,4.2184858322143555,-4.7044572830200195,0,0,0,1
3385,186023.jpg,0,2.975496292114258,-4.0016350746154785,0,0,0,1
3386,186024.jpg,0,0.28149664402008057,-1.1632511615753174,0,0,0,1
3387,186025.jpg,0,5.124019145965576,-5.788178443908691,0,1,1,1
3388,186026.jpg,0,3.803607940673828,-4.150876998901367,0,1,1,1
3389,186027.jpg,0,2.3071448802948,-3.021569013595581,0,1,1,1
3390,186028.jpg,0,1.9375332593917847,-2.5261385440826416,0,1,1,1
3391,186029.jpg,0,1.5375243425369263,-2.3405776023864746,0,0,0,1
3392,186030.jpg,0,4.509243965148926,-5.229456424713135,0,1,1,1
3393,186031.jpg,0,2.954277992248535,-3.525346517562866,0,0,0,1
3394,186032.jpg,0,2.919492721557617,-3.3837497234344482,0,0,0,1
3395,186033.jpg,0,3.97825288772583,-4.3392415046691895,0,0,0,1
3396,186034.jpg,0,3.170398712158203,-3.479530096054077,0,1,1,1
3397,186035.jpg,1,-1.6503028869628906,0.8886964321136475,0,0,0,0
3398,186036.jpg,0,4.191263675689697,-4.970492839813232,0,1,1,1
3399,186037.jpg,1,-1.4361724853515625,0.7573498487472534,1,2,0,1
3400,186038.jpg,0,1.4412544965744019,-1.8811849355697632,0,1,1,1
3401,186039.jpg,0,0.5068501234054565,-1.5660457611083984,0,0,0,1
3402,186040.jpg,0,2.9548473358154297,-3.6212170124053955,0,1,1,1
3403,186041.jpg,0,3.4386048316955566,-3.931572437286377,0,0,0,1
3404,186042.jpg,0,3.3705129623413086,-3.929504156112671,0,1,1,1
3405,186043.jpg,1,-1.5007213354110718,0.585507869720459,0,0,0,0
3406,186044.jpg,0,2.4509685039520264,-2.880171060562134,0,1,1,1
3407,186045.jpg,0,2.0961313247680664,-2.372114658355713,0,0,0,1
3408,186046.jpg,0,4.139166831970215,-5.182823181152344,0,0,0,1
3409,186047.jpg,0,3.3940467834472656,-4.209101676940918,0,1,1,1
3410,186048.jpg,0,4.343183517456055,-5.055344581604004,0,1,1,1
3411,186049.jpg,0,1.9402015209197998,-2.469851016998291,0,0,0,1
